11.565163,48.13641,3
11.561326,48.137367,0
11.570169,48.136086,7
11.57166,48.13702,5
11.567321,48.14037,4
11.561057,48.141064,6
11.561058,48.14095,6
11.568957,48.13754,7
11.564083,48.13738,3
11.569129,48.14091,2
11.561039,48.140705,6
11.572692,48.136883,5
11.561148,48.138443,0
11.571748,48.140327,2
11.5656,48.139927,4
11.566833,48.13839,1
11.565223,48.13726,3
11.561172,48.137398,0
11.566657,48.136703,1
11.569129,48.14091,2
11.565906,48.13951,4
11.559302,48.136345,0
11.561057,48.141064,6
11.560867,48.13968,6
11.571061,48.13739,5
11.56445,48.13738,3
11.560872,48.1374,0
11.570393,48.140656,2
11.567394,48.137817,1
11.56532,48.136707,3
11.566632,48.13656,1
11.56553,48.138496,3
11.561058,48.140953,6
11.560873,48.139465,6
11.572855,48.13617,5
11.565743,48.13932,4
11.56444,48.13738,3
11.565157,48.13646,3
11.561277,48.137398,0
11.568198,48.140182,4
11.560849,48.13955,6
11.561036,48.13749,0
11.564505,48.13738,3
11.56528,48.137547,3
11.574234,48.140907,2
11.562249,48.13739,0
11.568768,48.140064,2
11.565458,48.13982,4
11.568243,48.13767,7
11.56532,48.136707,3
11.565798,48.136612,1
11.565771,48.13936,4
11.561045,48.14088,6
11.561196,48.13898,6
11.573386,48.1358,5
11.564505,48.13738,3
11.565199,48.13711,3
11.573251,48.139896,2
11.571821,48.1369,5
11.565457,48.13878,4
11.565456,48.138344,3
11.563628,48.13738,3
11.560849,48.13955,6
11.562142,48.13739,0
11.562359,48.13739,0
11.560849,48.13955,6
11.561087,48.1374,0
11.564505,48.13738,3
11.565491,48.1383,3
11.573698,48.141045,2
11.560849,48.13955,6
11.560855,48.13959,6
11.565488,48.139843,4
11.565181,48.136993,3
11.564404,48.13738,3
11.570916,48.136944,5
11.571111,48.137383,5
11.565244,48.1376,3
11.564155,48.13738,3
11.573215,48.14021,2
11.57012,48.1407,2
11.560849,48.13955,6
11.561606,48.136337,0
11.56408,48.13738,3
11.565384,48.138416,3
11.564275,48.13738,3
11.5656,48.139927,4
11.565223,48.13726,3
11.563309,48.137383,3
11.565638,48.136684,3
11.570469,48.140644,2
11.561057,48.141064,6
11.565404,48.13852,3
11.561064,48.141106,6
11.567656,48.140663,4
11.565515,48.139866,4
11.561195,48.139137,6
11.5645,48.13738,3
11.565215,48.135365,3
11.566379,48.139896,4
11.571328,48.13722,5
11.565328,48.137814,3
11.565467,48.13818,3
11.562477,48.13739,0
11.565201,48.13605,3
11.571714,48.140343,2
11.561196,48.139126,6
11.559684,48.136345,0
11.565319,48.13779,3
11.566745,48.14029,4
11.565437,48.137882,3
11.565168,48.136917,3
11.571073,48.13705,5
11.562642,48.14061,6
11.561361,48.13942,6
11.568967,48.14087,2
11.567753,48.137756,1
11.561482,48.137398,0
11.561075,48.141174,6
11.562136,48.136333,0
11.566688,48.140133,4
11.565291,48.137634,3
11.564505,48.13738,3
11.564857,48.137478,3
11.566592,48.13768,1
11.561891,48.137394,0
11.573498,48.13985,2
11.561057,48.141064,6
11.562375,48.13739,0
11.563843,48.13841,3
11.560097,48.136345,0
11.566363,48.13993,4
11.564333,48.13738,3
11.560849,48.13955,6
11.563376,48.137383,3
11.564617,48.13658,3
11.565947,48.139557,4
11.57144,48.13691,5
11.564725,48.137383,3
11.570857,48.13967,2
11.565451,48.139816,4
11.565835,48.1396,4
11.565223,48.13726,3
11.561036,48.13749,0
11.569129,48.14091,2
11.561057,48.141064,6
11.564833,48.137486,3
11.561068,48.14113,6
11.567835,48.140705,4
11.568714,48.139217,2
11.565722,48.140022,4
11.56695,48.137897,1
11.568107,48.140224,4
11.565223,48.13726,3
11.561068,48.141132,6
11.564336,48.13837,3
11.563845,48.13633,3
11.565947,48.139557,4
11.560859,48.139507,6
11.572777,48.136227,5
11.56859,48.137608,7
11.563539,48.13738,3
11.569128,48.14091,2
11.561041,48.140854,6
11.563978,48.136326,3
11.562455,48.13739,0
11.565147,48.13654,3
11.563237,48.137383,3
11.569005,48.13616,7
11.572633,48.136925,5
11.565544,48.138783,4
11.561068,48.141132,6
11.564837,48.13751,3
11.561075,48.141174,6
11.561855,48.136337,0
11.566982,48.140293,4
11.565328,48.137924,3
11.565958,48.137875,1
11.566647,48.137936,1
11.569125,48.14091,2
11.56106,48.14108,6
11.565888,48.13788,3
11.565458,48.1367,3
11.561822,48.137394,0
11.563759,48.138287,3
11.572001,48.13688,5
11.5612,48.13902,6
11.570967,48.14056,2
11.561075,48.141174,6
11.56684,48.137917,1
11.568953,48.14086,2
11.561072,48.14103,6
11.561019,48.14058,6
11.56334,48.13633,3
11.563555,48.13738,3
11.565174,48.13695,3
11.564187,48.13738,3
11.568378,48.136295,7
11.565274,48.137493,3
11.561068,48.141132,6
11.564906,48.13788,3
11.561075,48.141174,6
11.565202,48.137127,3
11.562004,48.137394,0
11.560849,48.13955,6
11.560855,48.13959,6
11.565488,48.139843,4
11.565181,48.136993,3
11.564399,48.13738,3
11.56528,48.139782,4
11.573101,48.135998,5
11.563774,48.13934,3
11.566753,48.14022,4
11.565364,48.137524,3
11.567069,48.140327,4
11.56531,48.13804,3
11.564505,48.13738,3
11.56505,48.137474,3
11.566603,48.137417,1
11.562564,48.13739,0
11.565945,48.1366,1
11.566601,48.137478,1
11.561478,48.137398,0
11.565163,48.13641,3
11.562151,48.13739,0
11.569598,48.136246,7
11.572183,48.13697,5
11.568039,48.140263,4
11.564833,48.137486,3
11.561072,48.14116,6
11.567869,48.14072,4
11.568808,48.139404,2
11.566052,48.140278,4
11.566608,48.137177,1
11.565276,48.13751,3
11.561057,48.141064,6
11.56085,48.13955,6
11.572189,48.13663,5
11.565491,48.138294,3
11.561057,48.141064,6
11.565034,48.137474,3
11.561064,48.141106,6
11.567835,48.140705,4
11.565515,48.139866,4
11.567725,48.13776,1
11.565223,48.13726,3
11.56532,48.136707,3
11.559529,48.137417,0
11.573679,48.13995,2
11.561045,48.14088,6
11.561053,48.140923,6
11.565583,48.139915,4
11.566649,48.136562,1
11.564403,48.13738,3
11.565181,48.139812,4
11.565355,48.136707,3
11.561996,48.137394,0
11.563766,48.13833,3
11.572086,48.136917,5
11.561175,48.137398,0
11.565462,48.1355,1
11.571131,48.140537,2
11.560869,48.139477,6
11.560436,48.13634,0
11.56467,48.13738,3
11.565927,48.13968,4
11.565065,48.137398,3
11.565557,48.13669,3
11.561146,48.138412,0
11.574641,48.135303,5
11.56334,48.138454,3
11.564847,48.136517,3
11.565551,48.1386,4
11.560195,48.13634,0
11.566276,48.139862,4
11.565999,48.13787,1
11.565451,48.139816,4
11.565388,48.13844,3
11.564404,48.13738,3
11.565242,48.13682,3
11.566606,48.137253,1
11.571998,48.140224,2
11.57133,48.13729,5
11.571671,48.13701,5
11.565407,48.138535,3
11.565406,48.13809,3
11.563267,48.137383,3
11.560849,48.13955,6
11.565202,48.137127,3
11.561492,48.137398,0
11.560853,48.139572,6
11.560868,48.139687,6
11.565488,48.139843,4
11.565175,48.136955,3
11.568778,48.140064,2
11.566253,48.13993,4
11.563916,48.13738,3
11.565343,48.139763,4
11.572722,48.136265,5
11.564612,48.13935,4
11.566122,48.139744,4
11.564877,48.137386,3
11.561064,48.141106,6
11.565583,48.139915,4
11.566606,48.137245,1
11.565343,48.139763,4
11.572049,48.136894,5
11.572341,48.136524,5
11.56733,48.13783,1
11.561038,48.137436,0
11.564505,48.13738,3
11.569219,48.139988,2
11.56998,48.13615,7
11.566531,48.140015,4
11.561075,48.141174,6
11.560974,48.136337,0
11.56799,48.140293,4
11.565488,48.138996,4
11.564703,48.137383,3
11.565372,48.13759,3
11.5656,48.139927,4
11.565223,48.13726,3
11.563125,48.137383,3
11.565704,48.13665,1
11.570386,48.140656,2
11.561057,48.141064,6
11.560858,48.139606,6
11.571751,48.13695,5
11.565289,48.13762,3
11.56147,48.137398,0
11.565413,48.13558,1
11.571317,48.140507,2
11.560939,48.139404,6
11.560215,48.13634,0
11.564935,48.13739,3
11.566153,48.139854,4
11.562182,48.13739,0
11.563778,48.138382,3
11.572167,48.136963,5
11.561189,48.138893,6
11.571152,48.140533,2
11.561072,48.14116,6
11.56106,48.14108,6
11.561044,48.14087,6
11.564064,48.136326,3
11.562274,48.13739,0
11.565153,48.136497,3
11.56306,48.137383,0
11.569104,48.136143,7
11.562904,48.136333,0
11.564064,48.13738,3
11.565221,48.137245,3
11.564275,48.13738,3
11.567961,48.13637,7
11.565387,48.137993,3
11.561068,48.141132,6
11.560973,48.140278,6
11.561129,48.138226,0
11.564505,48.13738,3
11.565202,48.137127,3
11.57402,48.140236,2
11.561035,48.13748,0
11.567313,48.14037,4
11.5656,48.139927,4
11.565223,48.13726,3
11.562762,48.137386,0
11.568402,48.140125,2
11.565799,48.13956,4
11.565215,48.137424,3
11.565413,48.13784,3
11.566573,48.13656,1
11.566622,48.13792,1
11.56999,48.137333,7
11.570561,48.137447,5
11.565219,48.13723,3
11.565198,48.13683,3
11.56091,48.1374,0
11.568053,48.140255,4
11.560849,48.13955,6
11.561036,48.13749,0
11.564505,48.13738,3
11.565275,48.13737,3
11.56139,48.137398,0
11.560859,48.139618,6
11.560883,48.139793,6
11.565489,48.139847,4
11.565162,48.13687,3
11.564404,48.13738,3
11.57135,48.13725,5
11.562662,48.140602,6
11.561361,48.13942,6
11.568953,48.14086,2
11.561361,48.13942,6
11.569129,48.14091,2
11.568367,48.137646,7
11.559052,48.13918,6
11.562707,48.137386,0
11.564505,48.13738,3
11.570313,48.139782,2
11.569136,48.13614,7
11.567439,48.14038,4
11.565343,48.139763,4
11.563446,48.137383,3
11.560849,48.13955,6
11.56197,48.137394,0
11.564588,48.137375,3
11.56563,48.139072,4
11.573163,48.141186,2
11.564206,48.13738,3
11.570019,48.13984,2
11.565451,48.139816,4
11.565576,48.13928,4
11.561053,48.140923,6
11.565583,48.139915,4
11.566416,48.136566,1
11.564404,48.13738,3
11.564938,48.13989,4
11.573468,48.13573,5
11.565343,48.139763,4
11.571051,48.13739,5
11.571492,48.137142,5
11.565334,48.13816,3
11.565301,48.13772,3
11.562724,48.137386,0
11.560849,48.13955,6
11.561303,48.137398,0
11.564505,48.13738,3
11.565542,48.138557,3
11.573173,48.139915,2
11.561057,48.141064,6
11.56103,48.140648,6
11.569455,48.13744,7
11.564376,48.13738,3
11.569129,48.14091,2
11.560981,48.14033,6
11.563011,48.13633,0
11.564001,48.13738,3
11.565212,48.13719,3
11.560849,48.13955,6
11.561036,48.13749,0
11.571971,48.136795,5
11.565493,48.13903,4
11.56516,48.13644,3
11.562698,48.137386,0
11.569306,48.136154,7
11.572429,48.13707,5
11.565223,48.13726,3
11.561068,48.141132,6
11.564522,48.13836,3
11.563664,48.13633,3
11.565947,48.139557,4
11.558801,48.13635,0
11.570338,48.137413,7
11.564376,48.13738,3
11.559565,48.137417,0
11.569745,48.140766,2
11.56085,48.13955,6
11.562036,48.136337,0
11.56408,48.13738,3
11.56529,48.137936,3
11.564275,48.13738,3
11.56713,48.13652,1
11.561501,48.136337,0
11.56408,48.13738,3
11.565408,48.13854,3
11.564284,48.13738,3
11.566607,48.13656,1
11.561203,48.13908,6
11.564917,48.136547,3
11.561052,48.13761,0
11.566801,48.14043,4
11.565641,48.137897,3
11.565188,48.137035,3
11.561072,48.137764,0
11.56842,48.140694,2
11.561068,48.141132,6
11.564833,48.137486,3
11.561075,48.141174,6
11.568683,48.14122,2
11.565374,48.13564,3
11.571412,48.140488,2
11.561003,48.139362,6
11.560111,48.136345,0
11.565085,48.1374,3
11.56627,48.139946,4
11.570174,48.13733,7
11.564376,48.13738,3
11.559134,48.137424,0
11.569556,48.140797,2
11.560855,48.139587,6
11.562254,48.136333,0
11.56408,48.13738,3
11.565258,48.13772,3
11.564275,48.13738,3
11.567341,48.136482,1
11.573519,48.14109,2
11.563709,48.13738,3
11.569601,48.13992,2
11.565451,48.139816,4
11.56546,48.138798,4
11.564404,48.13738,3
11.565169,48.136917,3
11.566611,48.13703,1
11.572276,48.140152,2
11.561057,48.141064,6
11.562818,48.136333,0
11.566092,48.139675,4
11.565221,48.137245,3
11.564505,48.13738,3
11.564832,48.13748,3
11.561035,48.137466,0
11.572995,48.13996,2
11.561057,48.141064,6
11.561053,48.140793,6
11.569252,48.13748,7
11.564888,48.13778,3
11.561075,48.141174,6
11.562722,48.136333,0
11.566151,48.13972,4
11.565226,48.13727,3
11.564505,48.13738,3
11.562683,48.137386,0
11.565184,48.136185,3
11.563767,48.13633,3
11.565947,48.139557,4
11.5589,48.13635,0
11.567682,48.140457,4
11.565216,48.137215,3
11.564397,48.13738,3
11.560877,48.139454,6
11.56409,48.13738,3
11.565181,48.136993,3
11.564404,48.13738,3
11.57118,48.13712,5
11.562642,48.14061,6
11.561361,48.13942,6
11.568953,48.14086,2
11.567541,48.13779,1
11.561197,48.137398,0
11.564505,48.13738,3
11.569431,48.13995,2
11.561068,48.141136,6
11.564179,48.138386,3
11.564036,48.136326,3
11.56594,48.139545,4
11.559206,48.13635,0
11.567261,48.140392,4
11.566777,48.13821,1
11.565216,48.137215,3
11.56532,48.136707,3
11.56548,48.136696,3
11.566877,48.14025,4
11.565223,48.13726,3
11.573738,48.13999,2
11.561045,48.14088,6
11.561053,48.140923,6
11.565583,48.139915,4
11.566603,48.13656,1
11.564404,48.13738,3
11.565114,48.139835,4
11.573329,48.13584,5
11.563212,48.139366,6
11.567054,48.140354,4
11.561075,48.141174,6
11.560814,48.13549,0
11.569092,48.139996,2
11.566737,48.140285,4
11.565518,48.137905,3
11.566224,48.13787,1
11.563779,48.13738,3
11.560849,48.13955,6
11.560855,48.13959,6
11.565488,48.139843,4
11.565197,48.137096,3
11.564404,48.13738,3
11.570607,48.13673,5
11.562531,48.14062,6
11.561361,48.13942,6
11.569129,48.14091,2
11.564915,48.138157,3
11.561076,48.14118,6
11.563123,48.13633,3
11.565978,48.139587,4
11.568767,48.1408,2
11.565216,48.137215,3
11.564505,48.13738,3
11.564865,48.137657,3
11.561057,48.13765,0
11.57278,48.14002,2
11.566421,48.139977,4
11.561068,48.141132,6
11.564833,48.137486,3
11.561075,48.141174,6
11.560883,48.13608,0
11.568311,48.140144,2
11.5657,48.139454,4
11.56509,48.1374,3
11.565396,48.137775,3
11.563894,48.13738,3
11.573654,48.14008,2
11.561071,48.137756,0
11.566386,48.139904,4
11.5656,48.139927,4
11.565223,48.13726,3
11.561255,48.137398,0
11.566663,48.136673,1
11.569186,48.14089,2
11.561057,48.141064,6
11.565095,48.13747,3
11.561064,48.141106,6
11.566772,48.140465,4
11.569457,48.13744,7
11.565246,48.13762,3
11.565297,48.137405,3
11.564125,48.13738,3
11.560849,48.13955,6
11.559892,48.137413,0
11.573803,48.140038,2
11.561045,48.14088,6
11.561053,48.140923,6
11.565583,48.139915,4
11.566505,48.136562,1
11.564404,48.13738,3
11.565033,48.13986,4
11.573405,48.135788,5
11.563024,48.139378,6
11.565448,48.1367,3
11.566564,48.14004,4
11.561027,48.140633,6
11.561148,48.13843,0
11.572546,48.13536,5
11.564505,48.13738,3
11.568382,48.137646,7
11.563408,48.137383,3
11.565733,48.136646,1
11.566604,48.13733,1
11.565033,48.137394,3
11.561057,48.141064,6
11.56085,48.13955,6
11.572041,48.13674,5
11.565444,48.13806,3
11.562261,48.13739,0
11.565244,48.13592,3
11.571642,48.14038,2
11.564505,48.13738,3
11.565316,48.137783,3
11.57407,48.14095,2
11.562617,48.137386,0
11.568974,48.14003,2
11.565451,48.139816,4
11.566774,48.140194,4
11.571147,48.137096,5
11.565462,48.138153,3
11.57081,48.139027,2
11.565451,48.139816,4
11.56634,48.14,4
11.565853,48.137882,3
11.565223,48.13726,3
11.56532,48.136707,3
11.55971,48.137417,0
11.565052,48.135635,3
11.566163,48.139732,4
11.571461,48.13721,5
11.565289,48.137615,3
11.571001,48.139366,2
11.565451,48.139816,4
11.560873,48.139725,6
11.561097,48.13796,0
11.564505,48.13738,3
11.565202,48.137127,3
11.574216,48.140438,2
11.561076,48.137405,0
11.567819,48.14041,4
11.5656,48.139927,4
11.565225,48.137268,3
11.563493,48.137383,3
11.566841,48.14038,4
11.569151,48.137505,7
11.565302,48.137424,3
11.565221,48.137245,3
11.5636,48.13738,3
11.560849,48.13955,6
11.560855,48.13959,6
11.565488,48.139843,4
11.565192,48.137066,3
11.564404,48.13738,3
11.561071,48.137756,0
11.565163,48.13641,3
11.561088,48.1374,0
11.572766,48.140022,2
11.561057,48.141064,6
11.566642,48.14054,4
11.561064,48.141106,6
11.565583,48.139915,4
11.566595,48.137608,1
11.565343,48.139763,4
11.571522,48.13712,5
11.571897,48.13685,5
11.565475,48.138905,4
11.574416,48.140858,2
11.561919,48.137394,0
11.568561,48.1401,2
11.565534,48.139877,4
11.565296,48.137672,3
11.564403,48.13738,3
11.56532,48.136707,3
11.566588,48.13776,1
11.571379,48.140495,2
11.561057,48.141064,6
11.560855,48.13959,6
